Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020] 
Peru,PER,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45000,46000,10000,2700,184000,28000,950,8400,17000,295000,8600,10000,8000
Peru,PER,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150000,150000,150000,150000,150000,150000,60000,62000,59000,59000,60000,60000
Peru,PER,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.297915512306098,..,..,..,..,0.236002179979243,..,..,..,..,0.255810610701383,..,..,..,..,0.280839767441305,..,..,..,..,0.28619533892356,..,..,..,..,0.289645140800474,..,..,..,..,..
Peru,PER,"International migrant stock, total",SM.POP.TOTL,66524,..,..,..,..,66892,..,..,..,..,67104,..,..,..,..,67097,..,..,..,..,66954,..,..,..,..,61845,..,..,..,..,65025,..,..,..,..,56732,..,..,..,..,66293,..,..,..,..,77541,..,..,..,..,84066,..,..,..,..,90881,..,..,..,..,..
Peru,PER,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.60325045241941,5.03223437444975,5.72420745129643,6.21462498695924,7.52280070960632,6.86113893736922,8.31354618328892,8.41629144384195,7.96589177984149,6.91770370476409,6.49716874036488,5.85684827034737,5.26416687646869,4.23756470862762,5.47886031535551,4.7849471239775,4.11534068400235,3.97135268833874,4.23707215123116,4.34544037057984,5.59909544903043,6.24027256946487,6.18271595148155,6.52236529870273,7.14444684897641,..
Peru,PER,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,428000000,492000000,608000000,642000000,652000000,641000000,773000000,806000000,847000000,852000000,970000000,1047000000,1243000000,1432000000,1404000000,1648000000,1768000000,1900000000,2105000000,2118000000,2539000000,2700000000,2916000000,3353000000,3671000000,..
Peru,PER,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131000000,142000000,174000000,189000000,209000000,218000000,228000000,200000000,206000000,209000000,218000000,249000000,275000000,310000000,316000000,372000000,412000000,461000000,513000000,529000000,660000000,658000000,702000000,749000000,853000000,..
Peru,PER,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,297000000,350000000,434000000,453000000,443000000,423000000,545000000,606000000,641000000,643000000,752000000,798000000,968000000,1122000000,1088000000,1276000000,1356000000,1439000000,1592000000,1589000000,1879000000,2042000000,2214000000,2604000000,2818000000,..
Peru,PER,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1650000,1938000,2227000,2451000,2581000,2681000,2948000,3299000,3642000,4010000,4062000,4381000,4718000,4992000,5384000,5275000,..
Peru,PER,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,508000,510000,577000,538000,513000,730000,1060000,1232000,1433000,1635000,1841000,1857000,1915000,1913000,1891000,2058000,2132000,2296000,2364000,2442000,2595000,2751000,2875000,3078000,3275000,..
Peru,PER,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.23968443047222,10.8574226269091,11.213402936919,13.1319511886583,12.2177539464049,10.4936514952032,9.3544033758826,9.38905200370283,9.63388509320252,8.44484230262939,7.41948891707458,6.79416183843218,6.49010767162845,6.98406262701645,8.02615690865447,6.33379121618176,5.63462024559142,5.95682967021537,8.153643640488,8.64572308560772,10.2541716020534,9.92163196811749,8.7222096096398,8.06521109080059,8.71681646403145,..
Peru,PER,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,521000000,773000000,911000000,947000000,911000000,861000000,763000000,836000000,1023000000,1232000000,1438000000,1775000000,2007000000,2396000000,2440000000,2475000000,2814000000,3074000000,3916000000,3907000000,4140000000,4288000000,4573000000,4504000000,4784000000,..
Peru,PER,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93000000,103000000,95000000,102000000,21000000,24000000,30000000,49000000,60000000,90000000,130000000,205000000,284000000,405000000,426000000,467000000,552000000,631000000,916000000,830000000,831000000,802000000,863000000,947000000,965000000,..
Peru,PER,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,428000000,670000000,816000000,845000000,890000000,837000000,733000000,787000000,963000000,1142000000,1308000000,1570000000,1723000000,1991000000,2014000000,2008000000,2262000000,2443000000,3000000000,3077000000,3309000000,3486000000,3710000000,3557000000,3819000000,..
Peru,PER,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,451190000,756550000,877800000,161000000,905100000,304400000,348100000,304300000,345300000,1017000000,305600000,158600000,126300000,469300000,328200000,436270000,1188100000,876900000,2080900000,2764700000,1641600000,1731350000,323900000,718500000,311200000,54000000,100000000
Peru,PER,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10000000,..,..,..,1635000000,..,..,..,17000000,..,9800000,46300000,8000000,..,..,..,..,..,..,..,..,..,..,..,..,273700000,..,..,..,..,..
Peru,PER,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6600000,..,..,..,8000000,78300000,..,164500000,..,75000000,..,283000000,1020000000,875800000,439000000,987830000,127000000,909000000,983000000,1506000000,619600000,6997000000,18900000,415100000,215000000,..,229000000
Peru,PER,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35000000,45000000,..,..,72000000,..,..,..,..,119800000,149500000,104500000,..,715000000,4000000,100000000,..,121400000,..,..
Peru,PER,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.82,36.97,38.29,39.62,40.95,43.9,45.04,46.2,48.74,52.43,45.62,49.52,53.59,56.61,59.64,56.2,58.79,62.01,63.09,62.8,64.39,62.47,62.41,61.65,59.39,55.98,55.98,57.83,58.24,58.49,..
Peru,PER,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,27.54,..,..,..,..,..,..,..,..,..,..,21.33,..,..,..,..,..,..,27.87,28.1,23.28,28.7,..,37.43,..,43.12,43.76,..,42.71,41.1,37.73,37.8,29.97,41.16,44.6,..,46.16,49,52.65,45.15,49.64,74.39,60.27,63.85,59.52,60.91,62.64,64.04,63.58,64.75,63.24,61.99,60.98,58.85,55.56,57.27,57.86,57.78,57.79,45.4599990844727
Peru,PER,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.95,48.98,51.12,53.17,55.1,57.88,59.04,60.2,61.05,61.48,59.66,61.45,68.08,68.68,70.57,67.7,70.93,73.18,73.09,73.8,74.18,73.2,72.64,70.93,69.63,65.66,64.8,66.43,66.65,66.86,..
Peru,PER,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,71.76,..,..,..,..,..,..,..,..,..,..,57.77,..,..,..,..,..,..,55.78,55.54,54.47,55.17,..,46.78,..,54.62,53.14,..,54.81,56.4,47.69,52.7,61.02,54.83,59.02,..,60.03,61.33,61.71,59.54,61.05,84.82,70.58,73.51,70.91,73.35,74.25,74.44,74.71,74.8,73.94,72.32,70.47,69.19,65.56,66.35,66.41,66.23,66.48,55.5499992370605
Peru,PER,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.95,43.04,44.78,46.49,48.15,51.03,52.19,53.36,55.04,57.06,52.82,55.62,60.98,62.76,65.2,62.05,64.98,67.73,68.24,68.5,69.5,68.06,67.72,66.44,64.66,60.94,60.43,62.1,62.35,62.52,..
Peru,PER,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,49.74,..,..,..,..,..,..,..,..,..,..,39.63,..,..,..,..,..,..,41.93,41.92,38.78,42.04,..,41.83,..,48.41,48.32,..,48.6,48.3,42.64,45,45.23,47.88,51.59,..,52.81,54.86,57,52.05,55.16,79.68,65.5,68.73,65.32,67.2,68.46,69.28,69.23,69.83,68.64,67.25,65.79,64.13,60.65,61.89,62.19,62.05,62.22,50.5900001525879
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.17,43.38,44.49,45.63,46.79,50.07,52.77,55.52,55.86,58.04,54.91,60.16,62.43,64.18,66.14,64.12,67.21,70.03,70.29,70.71,72.19,71.48,71.19,70.6,69.6,67.99,68.1,69.62,70.31,70.58,..
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,22.37,..,..,..,..,..,..,..,..,..,..,19.96,..,..,..,..,..,..,31.2,31.29,25.29,31.48,..,39.75,..,49.79,48.38,..,48.18,47.8,43.55,43.8,29.75,46.47,49.48,..,54.61,55.52,58.09,53.98,58.95,68.36,61.83,67.88,66.44,68.2,70.49,70.68,70.97,72.5,71.81,70.86,70.15,69.24,67.59,68.96,69.35,69.81,69.99,56.8699989318848
Peru,PER,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.11,45.36,46.8,48.25,49.7,52.04,54.68,57.35,58.06,61.05,57.13,62.2,65,66.66,68.77,66.61,69.97,73.07,73.15,73.68,75.21,74.66,74.34,73.94,72.77,71.13,71.5,73.09,73.82,74.07,..
Peru,PER,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.66,73.76,75.13,76.38,77.52,77.94,78.72,79.42,80.61,80.52,80.27,81.3,82.82,82.4,83.98,81.44,84.21,85.98,85.82,86.25,86.14,85.86,85.81,85.23,84.59,83.92,83,84.74,84.99,85.29,..
Peru,PER,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,..,87.39,..,..,..,..,..,..,..,..,..,..,80.33,..,..,..,..,..,..,79.33,79.16,79.18,79,..,71.85,..,75.24,74.85,..,75.23,76.7,71.91,75.4,73.41,76.41,77.58,..,77.98,79.66,79.42,78.85,79.62,88.1,79.4,85.63,84.67,85.79,86.98,86.97,87.14,87.07,86.84,86.04,85.57,84.87,84.21,84.7,84.7,84.6,84.77,73.6800003051758
Peru,PER,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.19,75.31,76.79,78.14,79.38,79.72,80.37,80.92,82.4,82.25,81.38,82.8,85,84.46,86.2,83.58,86.47,88.36,87.88,88.47,88.35,88.24,88.17,87.83,87.25,86.4,85.54,87.57,87.75,88.07,..
Peru,PER,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.12,58.27,59.51,60.71,61.87,63.75,65.52,67.27,68.03,69.11,67.4,70.57,72.47,73.16,74.93,72.66,75.59,77.9,77.95,78.38,79.08,78.58,78.4,77.8,76.97,75.82,75.44,77.08,77.56,77.86,65.17
Peru,PER,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,54.22,..,..,..,..,..,..,..,..,..,..,49.91,..,..,..,..,..,..,55.22,55.19,51.94,55.2,..,55.24,33.28,61.87,61.22,33.9,61.29,61.5,57.26,58.9,51.17,60.78,62.92,..,65.69,66.85,68.16,65.78,68.79,77.95,70.38,76.72,75.54,76.96,78.68,78.78,79.03,79.75,79.28,78.46,77.86,77.06,75.9,76.83,77,77.18,77.36,65.25
Peru,PER,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.94,60.13,61.59,63,64.36,65.73,67.39,69.02,70.12,71.56,69.16,72.42,74.92,75.5,77.42,75.04,78.16,80.66,80.47,81.03,81.74,81.41,81.21,80.83,79.94,78.68,78.46,80.28,80.75,81.04,..
Peru,PER,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.379997253418,82.370002746582,85.0199966430664,84.7600021362305,84.5299987792969,88.0400009155273,86.9800033569336,86.9300003051758,87.1399993896484,87.4599990844727,87.8199996948242,87.0400009155273,86.9300003051758,85.8600006103516,86.629997253418,86.0100021362305,87.1900024414063,85.8199996948242,..
Peru,PER,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.129997253418,74.9400024414063,77.1500015258789,77.7799987792969,77.4000015258789,82.2600021362305,80.0299987792969,80.9300003051758,81.7099990844727,82.1600036621094,82.2399978637695,81.4499969482422,81.6900024414063,79.8000030517578,81,79.8899993896484,81.3499984741211,79.8199996948242,..
Peru,PER,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.5699996948242,89.4899978637695,92.3000030517578,91.5100021362305,91.2399978637695,93.5199966430664,93.5699996948242,92.7300033569336,92.370002746582,92.9100036621094,93.4499969482422,92.5899963378906,92.3199996948242,92.1699981689453,92.4599990844727,92.2200012207031,92.9700012207031,91.9400024414063,..
Peru,PER,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.4499969482422,76.4100036621094,74.6100006103516,73.2600021362305,75.2699966430664,76.4800033569336,76.4300003051758,76.7600021362305,77.6999969482422,76.870002746582,76.2600021362305,75.4599990844727,74.8199996948242,73.8399963378906,74.629997253418,74.7699966430664,74.3600006103516,74.0800018310547,..
Peru,PER,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.0999984741211,65.9300003051758,63.8400001525879,62.4700012207031,65.0899963378906,66.7200012207031,67.3899993896484,67.5100021362305,69.2300033569336,67.870002746582,68.0500030517578,66.6100006103516,65.8499984741211,64.6600036621094,66.3499984741211,66.7200012207031,66.1699981689453,66.0999984741211,..
Peru,PER,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.8399963378906,85.6800003051758,84.3000030517578,82.9300003051758,84.5599975585938,85.5400009155273,84.7699966430664,85.25,85.7300033569336,85.3499984741211,83.75,83.9499969482422,83.2600021362305,82.4800033569336,82.4800033569336,82.2900009155273,82.3499984741211,81.9100036621094,..
Peru,PER,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.0400009155273,74.6600036621094,73.9700012207031,72.5199966430664,74.2799987792969,76.0400009155273,77.1100006103516,77.0699996948242,78.0599975585938,77.5899963378906,76.1500015258789,76.2099990844727,74.5500030517578,73.4100036621094,74.7099990844727,75.1100006103516,74.9499969482422,75.7900009155273,..
Peru,PER,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.75,63.0800018310547,63.0499992370605,60.3300018310547,62.7999992370605,65.3600006103516,66.620002746582,66.5400009155273,68.5500030517578,67.9199981689453,65.9300003051758,66.6600036621094,64.1100006103516,62.3600006103516,63.8899993896484,65.5800018310547,65.5800018310547,66.4599990844727,..
Peru,PER,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.8600006103516,84.5699996948242,83.1600036621094,82.7399978637695,84.0699996948242,85.1800003051758,86.0299987792969,85.9599990844727,86.0299987792969,85.6500015258789,84.8600006103516,84.120002746582,83.1800003051758,82.6399993896484,83.7099990844727,83.3000030517578,82.8899993896484,83.6500015258789,..
Peru,PER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8681356409253,37.9610861583764,38.1140867237261,38.2998952889074,38.5126719922151,39.9695573195261,40.9699246365991,41.9632901079134,41.7266874517877,42.6551435086152,41.357610408351,43.2587365635487,43.7011844461282,44.4900688180597,44.7504654919166,44.7207530766296,45.0783091466182,45.5716625286183,45.6881294769924,45.6832168630722,46.2129936170776,46.0631953927477,46.0322439434481,46.0713616396184,45.9720875843124,45.6342054512299,45.8345489376118,45.7731234883922,45.8649655586012,45.8047157871815,..
Peru,PER,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7823509,8048550,8432848,8824280,9223964,9749470,10286160,10841383,11249714,11713687,11692073,12499022,13077927,13429469,13975001,13759131,14527741,15183486,15399987,15692704,16046725,16167033,16369958,16498668,16586669,16615223,17008002,17847718,18411999,18920065,16181966
Peru,PER,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.8,11.8,11.8,11.8,11,11,11,11,11,11,11,11,11,11,11,..
Peru,PER,Land area (sq. km),AG.LND.TOTL.K2,..,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000
Peru,PER,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.321878305,..,..,..,..,..,..,..,..,..,0.321878305,..,..,..,..,..,..,..,..,..,0.321878305,..,..,..,..,..,..,..,..,..,..
Peru,PER,Land under cereal production (hectares),AG.LND.CREL.HA,..,719295,745816,724960,781750,777380,807950,836815,709050,826697,867040,865290,839220,816505,807755,806258,846300,848608,758571,786296,639839,770429,808350,775425,858155,785823,822030,922102,954645,966781,683214,753078,608643,746619,827184,807244,889045,937700,1034407,1091819,1152375,1153068,1139801,1138721,1048887,1161342,1154279,1156981,1225662,1288564,1248959,1184352,1258752,1279904,1247032,1289340,1236861,1219132,1242613,..,..
Peru,PER,"Lead time to export, median case (days)",LP.EXP.DURS.MD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,..,..,2.03,..,1,..,3,..,2,..,2,..,..
Peru,PER,"Lead time to import, median case (days)",LP.IMP.DURS.MD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.4,..,..,3.8,..,2,..,2,..,1,..,4,..,..
Peru,PER,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.3738782740268,36.1531491248368,31.8876030393784,155.497750277184,1352.50840169336,4260.01415900994,670.534208256702,148.142730887809,94.2383333333333,55.3475,36.155,31.5333333333333,30.9116666666667,32.6266666666667,35.0566666666667,29.9958333333333,24.9783333333333,20.7653572885806,21.0156649712755,24.6745640588226,25.5338357716344,23.9333333333333,22.8556480555556,23.6734449024808,21.0419233333333,18.9768683333333,18.677925,19.2369083333333,18.13925,15.7433166666667,16.1058277777778,16.4662,16.7874916666667,14.539125,14.38545,12.9383333333333
Peru,PER,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.764021787,..,..,..,..,3.0010316516,..,..,..
Peru,PER,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,49.56,50.204,50.826,51.416,51.978,52.532,53.107,53.729,54.41,55.148,55.923,56.708,57.47,58.185,58.846,59.454,60.02,60.567,61.116,61.673,62.247,62.84,63.446,64.06,64.68,65.303,65.929,66.553,67.171,67.778,68.372,68.948,69.506,70.046,70.566,71.068,71.552,72.022,72.478,72.922,73.353,73.768,74.166,74.547,74.913,75.263,75.602,75.931,76.254,76.572,76.888,77.207,77.527,77.846,78.161,78.468,78.759,79.031,79.28,79.507,..
Peru,PER,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,46.541,47.129,47.698,48.244,48.768,49.289,49.834,50.425,51.071,51.768,52.497,53.232,53.94,54.601,55.207,55.761,56.273,56.768,57.265,57.771,58.291,58.825,59.366,59.91,60.459,61.015,61.585,62.171,62.769,63.377,63.984,64.582,65.162,65.715,66.239,66.731,67.193,67.633,68.055,68.461,68.852,69.226,69.583,69.923,70.248,70.558,70.857,71.146,71.427,71.701,71.968,72.226,72.474,72.713,72.944,73.169,73.39,73.612,73.834,74.06,..
Peru,PER,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.440846987553207,0.411864914921097,0.387997828773884,0.369496825651062,0.353481789528552,0.338730693867237,0.324387528541492,0.3149730411857,0.300501298464428,0.290453557893234,0.277766192621953,0.266693310705911,0.255446215905997,0.245785548745313,0.237230906891782,0.230498319428464,0.218255795596917,0.20854127213672,..,..,..
Peru,PER,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230,240,260,270,280,300,310,320,330,340,360,370,390,410,420,430,460,480,..,..,..
